,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
22589,14,5,35,0.0,6,0,0
33557,14,5,19,0.0,6,0,0
5809,14,5,30,0.0,5,1,0
30642,14,5,2,8.0,4,0,0
29478,14,5,13,8.0,13,0,0
17573,14,5,20,0.0,10,0,0
17731,14,2,23,15.5,9,0,1
3319,14,2,14,8.0,4,1,1
39123,14,2,49,9.5,0,0,1
38996,14,2,7,0.0,7,0,1
2718,14,2,7,11.0,8,0,1
15513,14,2,7,13.0,8,0,1
10786,14,2,22,10.5,3,0,1
3326,14,2,6,0.0,30,0,1
25218,14,2,21,11.0,5,1,1
1602,14,2,35,11.0,6,1,1
18289,14,2,42,16.0,0,0,1
33148,14,2,7,0.0,3,0,1
39101,14,2,69,11.0,0,1,1
7869,14,2,10,0.0,3,1,1
29663,14,2,19,8.0,4,0,1
29999,14,2,12,12.5,8,0,1
39581,14,2,70,8.0,5,1,1
14591,14,2,26,8.0,38,0,1
35204,14,2,6,12.5,9,0,1
34319,14,2,21,13.0,7,1,1
8452,14,2,21,10.0,3,0,1
6605,14,2,13,0.0,1,1,1
18770,14,2,13,0.0,3,1,1
27756,14,2,19,10.5,3,0,1
8634,14,2,95,15.5,5,1,1
16331,14,2,37,0.0,6,1,1
27883,14,2,16,8.0,5,0,1
30833,14,2,7,15.5,6,0,1
25845,14,2,28,11.5,9,0,1
19995,14,2,27,0.0,3,0,1
11412,14,2,71,8.0,0,0,1
6213,14,2,7,12.0,9,0,1
38987,14,2,11,0.0,0,0,1
23807,14,2,48,12.5,0,0,1
18925,14,2,19,11.5,5,0,1
21473,14,2,21,11.0,5,1,1
19940,14,2,19,8.0,12,1,1
37750,14,2,5,0.0,10,0,1
12454,14,2,15,8.0,6,0,1
37287,14,2,18,8.0,5,0,1
33114,14,2,2,0.0,5,0,1
7815,14,2,18,8.0,4,0,1
29910,14,2,23,8.0,4,1,1
32312,14,2,2,8.0,3,0,1
25743,14,2,44,8.0,6,1,1
13174,14,2,18,8.0,3,1,1
4674,14,2,7,11.0,5,0,1
23286,14,2,21,11.0,8,0,1
24118,14,2,43,9.5,0,0,1
26982,14,2,13,0.0,4,1,1
36640,14,2,40,8.0,2,0,1
7936,14,2,9,10.0,5,0,1
32135,14,2,35,13.5,4,0,1
32559,14,2,19,8.0,8,1,1
24426,14,2,12,0.0,0,0,1
20916,14,2,32,8.0,6,0,1
25203,14,2,21,0.0,5,0,1
32221,14,2,58,8.0,5,1,1
6961,14,2,12,8.5,3,1,1
4374,14,2,61,8.0,5,1,1
11168,14,2,14,8.0,6,0,1
7640,14,2,21,8.0,6,0,1
20296,14,2,9,0.0,0,0,1
16006,14,2,13,0.0,0,0,1
2251,14,2,9,0.0,0,0,1
25450,14,2,91,9.0,3,1,1
17337,14,2,7,8.0,6,0,1
22105,14,2,11,11.5,14,0,1
18924,14,2,29,0.0,11,1,1
579,14,2,54,8.0,5,1,1
8707,14,2,21,10.5,3,0,1
18280,14,2,18,0.0,3,0,1
1055,14,2,14,11.5,4,0,1
12551,14,2,11,12.0,6,1,1
15473,14,2,14,0.0,0,0,1
39736,14,2,17,12.0,5,0,1
9000,14,2,6,0.0,7,0,1
20357,14,2,7,10.0,4,0,1
18690,14,2,97,12.0,3,1,1
9223,14,2,7,0.0,2,0,1
29771,14,2,7,17.5,6,0,1
5279,14,2,70,8.5,0,0,1
25696,14,2,64,8.0,3,1,1
5920,14,2,18,8.0,9,0,1
19958,14,2,24,8.0,4,0,1
31275,14,2,35,0.0,6,0,1
18880,14,2,35,10.5,3,0,1
40300,14,2,63,8.0,7,1,1
4780,14,2,23,8.0,4,1,1
24351,14,2,21,0.0,7,1,1
28799,14,2,7,0.0,8,0,1
24103,14,2,13,0.0,6,0,1
32876,14,2,28,8.0,6,1,1
7498,14,2,7,16.5,12,1,1
13691,14,2,21,0.0,7,0,1
13310,14,2,14,10.0,5,0,1
1935,14,2,23,8.0,5,0,1
39171,14,2,21,13.5,6,0,1
14765,14,2,36,0.0,7,0,1
5857,14,2,38,8.0,3,0,1
29271,14,2,70,11.5,0,0,1
16544,14,2,7,12.0,3,0,1
23856,14,2,7,8.0,7,0,1
34729,14,2,43,11.5,8,1,1
20332,14,2,12,0.0,5,1,1
15225,14,2,7,11.5,10,0,1
24186,14,2,12,0.0,3,1,1
33352,14,2,14,8.0,9,1,1
1067,14,2,7,16.0,11,0,1
19658,14,2,35,0.0,6,1,1
37400,14,2,7,14.5,10,0,1
30029,14,2,9,0.0,3,1,1
18831,14,2,34,0.0,2,0,1
7706,14,2,12,10.0,3,1,1
16451,14,2,7,17.0,16,0,1
37896,14,2,7,15.0,9,0,1
30844,14,2,7,0.0,11,0,1
3405,14,2,16,8.0,7,1,1
32292,14,2,11,0.0,3,0,1
27360,14,2,14,0.0,4,0,1
16580,14,2,9,0.0,6,1,1
24264,14,2,37,8.0,4,1,1
5657,14,2,12,0.0,14,1,1
34071,14,2,18,8.0,4,0,1
21093,14,2,14,10.5,5,0,1
17565,14,2,7,0.0,7,1,1
21754,14,2,3,0.0,5,0,1
1040,14,2,17,8.0,5,0,1
38743,14,2,19,0.0,5,1,1
22818,14,2,8,0.0,7,1,1
28584,14,2,63,12.0,4,1,1
17334,14,2,9,11.0,5,0,1
8193,14,2,7,10.0,7,0,1
26839,14,2,8,8.0,4,0,1
29656,14,2,2,0.0,3,0,1
35701,14,2,3,0.0,9,0,1
36780,14,2,7,9.5,4,0,1
4829,14,2,8,0.0,3,1,1
17004,14,2,5,8.0,5,0,1
19340,14,2,7,13.0,10,0,1
28355,14,2,72,8.0,0,0,1
7988,14,2,63,8.0,7,1,1
31797,14,2,21,11.5,10,1,1
17366,14,2,12,0.0,0,0,1
39732,14,2,44,8.0,5,0,1
26884,14,2,21,0.0,5,0,1
2744,14,2,22,8.5,5,0,1
12095,14,2,13,8.0,10,1,1
17926,14,2,29,0.0,5,0,1
23781,14,2,16,8.0,1,1,1
34968,14,2,9,8.0,10,0,1
24101,14,2,5,8.0,4,0,1
34544,14,2,42,8.0,9,0,1
38965,14,2,10,0.0,5,0,1
37418,14,2,49,8.0,0,0,1
14154,14,2,12,11.0,5,0,1
24302,14,2,35,9.5,3,0,1
35696,14,2,8,11.0,6,0,1
13529,14,2,20,0.0,5,0,1
27987,14,2,30,8.0,6,0,1
27981,14,2,12,0.0,4,1,1
38089,14,2,35,11.5,5,1,1
32498,14,2,7,11.0,8,0,1
32871,14,2,33,0.0,2,0,1
19318,14,2,5,0.0,15,0,1
35911,14,2,6,0.0,8,0,1
14540,14,2,28,10.0,6,1,1
6466,14,2,11,0.0,20,0,1
4492,14,2,38,12.5,6,1,1
23371,14,2,5,0.0,4,0,1
24045,14,2,46,8.0,3,1,1
34453,14,2,16,8.0,10,1,1
2264,14,2,9,0.0,2,1,1
38646,14,2,7,10.5,14,0,1
31877,14,2,14,11.5,3,1,1
25540,14,2,36,8.0,5,1,1
39968,14,2,34,0.0,7,1,1
20511,14,2,7,12.5,8,0,1
32603,14,2,6,0.0,4,0,1
1102,14,2,41,8.0,3,0,1
27919,14,2,21,10.5,5,0,1
31521,14,2,21,0.0,4,0,1
12968,14,2,21,11.0,10,1,1
34963,14,2,6,0.0,4,0,1
36415,14,2,4,14.5,24,0,1
343,14,2,3,11.0,10,0,1
19386,14,2,18,8.0,3,0,1
13355,14,2,67,8.0,2,1,1
37663,14,2,7,9.5,3,0,0
20203,14,2,21,8.5,12,0,0
21131,14,2,10,8.0,4,0,0
18501,14,2,25,8.0,3,0,0
25713,14,2,51,8.0,11,1,0
31801,14,2,1,8.0,10,0,0
24927,14,2,18,8.0,7,0,0
4811,14,2,8,0.0,0,0,0
27944,14,2,57,11.5,0,1,0
5637,14,2,13,0.0,9,0,0
1711,14,2,27,0.0,10,0,0
3502,14,2,2,0.0,14,0,0
2437,14,2,25,8.0,4,0,0
40532,14,2,5,0.0,8,0,0
27250,14,2,7,0.0,20,0,0
29,14,2,5,0.0,18,0,0
6773,14,2,29,8.0,3,0,0
26888,14,2,35,10.0,5,1,0
9195,14,2,2,0.0,9,0,0
14983,14,2,20,10.5,10,0,0
33978,14,2,1,0.0,3,0,0
29995,14,2,10,8.0,6,0,0
2325,14,2,50,8.0,0,0,0
6889,14,2,17,8.0,8,0,0
34726,14,2,35,8.5,3,0,0
39151,14,2,72,8.0,0,1,0
31268,14,2,25,8.0,5,0,0
12207,14,2,20,0.0,13,0,0
30535,14,2,20,0.0,19,0,0
27605,14,2,7,10.5,10,0,0
31410,14,2,7,16.5,22,0,0
29447,14,2,20,0.0,5,0,0
36765,14,2,30,11.0,4,1,0
20920,14,2,5,0.0,27,0,0
23650,14,2,7,11.0,8,0,0
35742,14,2,6,10.5,4,0,0
6016,14,2,21,9.5,3,0,0
15025,14,2,7,13.0,6,0,0
29689,14,2,2,8.0,20,0,0
22644,14,2,7,10.5,5,0,0
28397,14,2,61,8.0,0,0,0
28127,14,2,11,11.5,9,0,0
34419,14,2,9,12.5,10,0,0
37959,14,2,6,8.0,5,0,0
30695,14,2,7,0.0,11,0,0
28813,14,2,12,0.0,12,1,0
35550,14,2,10,0.0,15,0,0
1809,14,2,7,0.0,8,0,0
331,14,2,12,14.5,6,0,0
26219,14,2,5,8.0,13,0,0
2993,14,2,34,0.0,4,1,0
38807,14,2,17,10.0,4,0,0
220,14,2,2,0.0,5,0,0
27272,14,2,12,0.0,3,1,0
9484,14,2,35,10.0,10,0,0
36875,14,2,35,12.0,4,1,0
8420,14,2,4,8.0,3,0,0
32546,14,2,5,8.0,17,0,0
20352,14,2,13,0.0,10,0,0
40367,14,2,49,10.0,4,1,0
3667,14,2,7,16.0,13,0,0
17523,14,2,7,8.5,9,0,0
35379,14,2,5,0.0,21,0,0
14956,14,2,26,8.0,3,0,0
3128,14,2,49,8.0,0,0,0
8749,14,2,10,0.0,5,1,0
11413,14,2,17,8.0,3,0,0
18740,14,2,7,10.5,4,0,0
22539,14,2,14,13.0,5,0,0
31532,14,2,6,13.0,7,0,0
13563,14,2,47,8.0,4,1,0
4727,14,2,12,0.0,12,0,0
29722,14,2,8,0.0,3,1,0
32480,14,2,35,0.0,4,0,0
39978,14,2,1,0.0,12,0,0
39235,14,2,22,8.0,8,0,0
18240,14,2,18,8.0,3,0,0
33619,14,2,9,8.0,5,0,0
34142,14,2,2,14.0,6,0,0
660,14,2,12,0.0,5,0,0
26001,14,2,13,8.0,10,1,0
50,14,2,5,0.0,15,0,0
31271,14,2,35,0.0,2,1,0
15341,14,2,49,14.5,0,0,0
13360,14,2,14,0.0,4,0,0
38951,14,2,65,8.0,0,0,0
686,14,2,7,8.5,8,0,0
15892,14,2,13,0.0,5,0,0
14723,14,2,7,8.5,7,0,0
10198,14,2,32,8.0,7,0,0
28393,14,2,35,10.0,2,0,0
38191,14,2,17,8.0,5,0,0
20436,14,2,18,10.5,6,0,0
5715,14,2,13,0.0,3,1,0
14616,14,2,10,8.0,22,0,0
9973,14,2,6,0.0,3,0,0
29845,14,2,9,0.0,3,1,0
24711,14,2,6,11.0,6,0,0
3308,14,2,7,15.0,9,0,0
17412,14,2,7,11.0,17,0,0
19819,14,2,14,11.0,3,0,0
30021,14,2,68,8.0,0,1,0
24363,14,2,7,10.0,2,0,0
16873,14,2,7,8.5,15,0,0
12237,14,2,11,8.0,4,0,0
3005,14,2,98,12.5,0,0,0
15013,14,2,1,8.0,8,0,0
26382,14,2,21,8.5,5,0,0
14289,14,2,20,0.0,6,1,0
14538,14,2,35,12.0,8,0,0
8507,14,2,5,0.0,3,0,0
11558,14,2,13,11.5,5,0,0
29084,14,2,7,11.0,5,0,0
3414,14,2,7,12.0,7,0,0
27305,14,2,23,8.0,23,1,0
28457,14,2,26,8.0,10,0,0
16020,14,2,12,0.0,4,0,0
22658,14,2,15,8.0,10,0,0
15478,14,2,7,17.0,19,0,0
18385,14,2,49,8.0,6,1,0
13108,14,2,19,0.0,6,0,0
38110,14,2,3,8.0,7,0,0
34294,14,2,9,0.0,0,0,0
483,14,2,10,10.0,0,1,0
7319,14,2,25,8.0,3,0,0
37109,14,2,6,0.0,13,0,0
5881,14,2,56,11.0,0,0,0
7956,14,2,35,12.5,3,0,0
33182,14,2,8,8.0,4,0,0
33734,14,2,23,8.0,17,0,0
1473,14,2,12,0.0,9,0,0
28942,14,2,14,10.0,3,0,0
3382,14,2,25,0.0,8,0,0
38208,14,2,5,10.5,5,0,0
5831,14,2,49,8.5,0,0,0
14395,14,2,7,12.0,8,0,0
27300,14,2,21,0.0,4,0,0
7514,14,2,7,10.0,8,0,0
25458,14,2,7,11.0,3,0,0
27428,14,2,7,13.5,11,0,0
34499,14,2,4,8.0,5,0,0
26522,14,2,5,0.0,9,0,0
39275,14,2,7,8.0,5,1,0
33879,14,2,21,11.5,15,0,0
11186,14,2,13,20.5,5,0,0
28599,14,2,8,0.0,5,0,0
33264,14,2,26,0.0,4,0,0
27101,14,2,16,8.0,4,1,0
23262,14,2,2,0.0,7,0,0
14254,14,2,34,0.0,24,0,0
25990,14,2,3,0.0,8,0,0
8064,14,2,12,0.0,0,0,0
2544,14,2,53,8.0,5,1,0
27091,14,2,39,8.0,2,1,0
34771,14,2,44,8.0,4,0,0
24599,14,2,8,0.0,5,1,0
37940,14,2,26,8.0,6,0,0
8392,14,2,14,0.0,0,0,0
2254,14,2,16,0.0,8,0,0
18659,14,2,11,8.0,7,0,0
14051,14,2,30,0.0,18,0,0
27962,14,2,7,12.0,4,0,0
18016,14,2,7,8.5,3,0,0
14278,14,2,70,8.5,0,0,0
24704,14,2,9,0.0,7,1,0
7128,14,2,9,0.0,11,1,0
472,14,2,91,12.5,0,0,0
39652,14,2,13,0.0,8,0,0
39621,14,2,26,0.0,2,0,0
4197,14,2,20,0.0,4,0,0
15859,14,2,36,8.0,3,0,0
35399,14,2,15,8.0,6,1,0
22946,14,2,34,0.0,6,1,0
40014,14,2,5,8.0,6,0,0
28050,14,2,6,0.0,21,0,0
24211,14,2,13,0.0,8,0,0
34096,14,2,7,14.0,13,0,0
22156,14,2,15,10.5,7,1,0
32483,14,2,37,8.0,3,0,0
14629,14,2,8,8.0,11,0,0
28895,14,2,20,0.0,3,1,0
459,14,2,7,12.5,4,0,0
2900,14,2,17,8.0,8,0,0
13038,14,2,7,13.0,7,0,0
12067,14,2,35,10.5,6,0,0
16215,14,2,37,8.0,6,1,0
40621,14,2,17,8.0,5,0,0
19252,14,2,7,13.0,13,0,0
16663,14,2,11,8.0,3,0,0
12512,14,2,10,8.0,5,0,0
1320,14,2,8,8.0,6,0,0
20171,14,2,14,8.5,3,0,0
18728,14,2,20,0.0,9,0,0
11362,14,2,7,0.0,15,0,0
16646,14,2,21,8.5,6,0,0
26320,14,2,10,0.0,9,0,0
35554,14,2,31,12.0,5,0,0
10264,14,2,4,0.0,18,0,0
2724,14,2,11,0.0,6,1,0
2760,14,2,40,8.0,3,1,0
34804,14,2,9,8.0,17,0,0
5221,14,2,6,8.0,6,0,0
9969,14,2,90,13.0,6,1,0
10003,14,2,13,8.0,1,1,0
24165,14,2,9,8.0,13,0,0
25144,14,2,24,8.0,6,0,0
18903,14,2,20,0.0,3,0,0
13001,14,2,21,0.0,5,0,0
31188,14,2,14,8.0,5,0,0
25492,14,2,37,8.0,2,0,0
20555,14,2,11,10.5,5,1,0
22939,14,2,21,8.0,3,0,0
17311,14,2,7,14.0,6,0,0
27977,14,2,35,0.0,11,0,0
32602,14,2,21,10.5,7,0,0
35705,14,2,21,0.0,13,1,0
33626,14,2,32,8.0,6,0,0
15308,14,2,23,8.0,3,0,0
11190,14,2,6,0.0,7,0,0
24615,14,2,8,0.0,11,0,0
37725,14,2,26,8.0,4,1,0
10270,14,2,91,20.5,0,0,0
30885,14,2,14,10.5,1,0,0
11428,14,2,23,10.0,5,0,0
10656,14,2,13,0.0,4,1,0
17027,14,2,21,17.5,8,0,0
31346,14,2,17,8.0,14,0,0
27246,14,2,6,0.0,6,0,0
345,14,2,18,8.0,7,1,0
34525,14,2,7,8.0,7,1,0
37713,14,2,14,8.5,4,0,0
34320,14,2,39,8.0,10,0,0
25073,14,2,28,8.0,3,0,0
8407,14,2,19,10.5,18,0,0
3522,14,2,1,8.0,6,0,0
24964,14,2,21,12.0,13,0,0
4230,14,2,7,8.5,14,0,0
40185,14,2,67,10.0,3,1,0
38364,14,2,7,11.5,12,0,0
33312,14,2,19,10.5,6,0,0
11842,14,2,7,8.0,3,0,0
22285,14,2,14,10.5,7,0,0
31746,14,2,7,13.5,14,0,0
36356,14,2,24,8.0,5,0,0
7585,14,2,7,11.0,9,0,0
35960,14,2,6,10.5,5,0,0
10099,14,2,7,12.0,7,0,0
11632,14,2,35,8.5,5,0,0
32807,14,2,14,10.0,2,0,0
10833,14,2,9,8.0,5,0,0
31422,14,2,34,0.0,14,0,0
35757,14,2,34,10.5,16,0,0
36545,14,2,19,10.0,4,0,0
27707,14,2,7,11.5,4,0,0
32107,14,2,6,0.0,16,0,0
36787,14,2,7,11.5,6,0,0
36939,14,2,8,0.0,4,0,0
32539,14,2,9,0.0,9,1,0
26241,14,2,5,8.0,3,0,0
23684,14,2,10,8.5,0,1,0
2025,14,2,11,8.5,5,1,0
13231,14,2,14,8.0,4,1,0
40541,14,2,21,0.0,9,0,0
20151,14,2,2,0.0,8,0,0
16449,14,2,9,0.0,12,0,0
29404,14,2,28,8.0,5,0,0
25125,14,2,7,10.0,6,0,0
1832,14,2,7,14.0,8,0,0
17843,14,2,7,13.5,6,0,0
7497,14,2,8,0.0,7,1,0
32996,14,2,9,0.0,6,1,0
72,14,2,49,10.5,5,1,0
13490,14,2,14,0.0,6,0,0
6925,14,2,21,8.0,4,0,0
14607,14,2,7,14.0,7,0,0
19656,14,2,13,8.0,4,0,0
5471,14,2,21,0.0,4,1,0
2210,14,2,20,0.0,3,0,0
2139,14,2,8,0.0,8,0,0
14110,14,2,8,0.0,8,0,0
6050,14,2,15,8.0,8,0,0
4244,14,2,7,13.5,13,0,0
1601,14,2,23,8.0,2,0,0
12663,14,2,7,0.0,5,0,0
22309,14,2,26,8.0,9,0,0
16662,14,2,64,8.0,0,0,0
9209,14,2,98,11.5,7,1,0
18778,14,2,2,0.0,5,0,0
35133,14,2,10,0.0,0,0,0
19798,14,2,14,8.5,6,0,0
5463,14,2,14,8.0,6,0,0
22260,14,2,1,0.0,7,0,0
53,14,2,67,8.0,0,0,0
1158,14,2,36,8.0,5,0,0
26632,14,2,7,0.0,3,0,0
16145,14,2,42,9.5,0,0,0
7968,14,2,14,0.0,14,0,0
32173,14,2,7,11.5,7,0,0
38013,14,2,9,11.0,6,0,0
17614,14,2,5,8.0,8,0,0
15315,14,2,77,10.0,7,1,0
18344,14,2,11,8.5,0,1,0
2513,14,2,14,8.0,3,1,0
8931,14,2,12,0.0,4,0,0
13097,14,2,9,8.0,2,0,0
5278,14,2,9,0.0,3,0,0
14577,14,2,10,8.0,8,0,0
38997,14,2,25,0.0,7,0,0
23275,14,2,28,8.0,4,0,0
2747,14,2,48,8.0,0,0,0
32654,14,2,14,11.5,6,0,0
38037,14,2,60,8.0,5,1,0
22454,14,2,21,10.0,3,0,0
4375,14,2,60,8.0,0,0,0
16938,14,2,91,13.5,5,1,0
39423,14,2,35,12.0,11,0,0
1896,14,2,17,8.0,4,0,0
30723,14,2,1,8.0,8,0,0
22790,14,2,30,8.0,5,0,0
14908,14,2,7,14.5,10,0,0
38881,14,2,14,13.5,7,0,0
22394,14,2,30,8.0,3,0,0
17125,14,2,10,0.0,12,0,0
24879,14,2,7,10.0,7,0,0
11233,14,2,19,8.0,7,1,0
25750,14,2,58,8.0,5,1,0
17245,14,2,4,0.0,7,0,0
6678,14,2,18,8.0,4,0,0
35181,14,2,56,8.0,0,0,0
14462,14,2,7,0.0,18,0,0
34473,14,2,21,8.0,5,0,0
38441,14,2,1,0.0,6,0,0
35685,14,2,1,0.0,6,0,0
39994,14,2,7,0.0,24,0,0
24652,14,2,8,0.0,16,0,0
30014,14,2,28,12.5,6,0,0
30217,14,2,9,0.0,8,0,0
28294,14,2,35,0.0,8,0,0
25669,14,2,14,11.0,6,0,0
5446,14,2,35,12.0,4,0,0
30292,14,2,9,8.0,6,0,0
1741,14,2,21,12.5,9,0,0
7233,14,2,14,8.0,0,1,0
3900,14,2,13,0.0,6,0,0
33181,14,2,35,0.0,5,0,0
34388,14,2,5,0.0,26,0,0
32508,14,2,40,8.0,4,0,0
25625,14,2,70,10.5,0,0,0
28532,14,2,3,0.0,8,0,0
23783,14,2,49,11.5,14,1,0
7581,14,2,70,8.0,5,1,0
27226,14,2,7,11.5,5,0,0
14497,14,2,23,8.0,6,1,0
31875,14,2,24,8.0,4,0,0
13192,14,2,35,0.0,38,0,0
34352,14,2,30,8.0,6,0,0
35774,14,2,28,8.5,4,0,0
27423,14,2,21,13.0,5,0,0
26850,14,2,35,0.0,15,0,0
24626,14,2,47,8.0,11,1,0
12274,14,2,8,0.0,6,0,0
30828,14,2,39,8.0,6,1,0
9041,14,2,36,8.0,12,1,0
30965,14,2,10,10.5,9,1,0
4782,14,2,7,11.0,7,0,0
26547,14,2,16,8.0,12,0,0
25459,14,2,89,23.0,0,0,0
10299,14,2,4,8.0,9,0,0
33074,14,2,46,8.0,3,1,0
18844,14,2,15,8.0,8,0,0
1891,14,2,4,0.0,5,0,0
38087,14,2,32,8.0,7,0,0
15333,14,2,1,11.0,4,0,0
28935,14,2,37,8.0,8,1,0
40796,14,2,53,12.5,4,1,0
16272,14,2,11,0.0,2,1,0
11864,14,2,21,0.0,6,0,0
3617,14,2,59,8.0,0,0,0
24507,14,2,6,0.0,8,0,0
21179,14,2,13,0.0,7,1,0
10207,14,2,21,16.0,10,1,0
17948,14,2,8,8.0,9,0,0
38875,14,2,7,0.0,18,0,0
15794,14,2,64,8.5,0,0,0
28703,14,2,7,13.5,5,0,0
9054,14,2,6,0.0,10,0,0
4092,14,2,51,8.0,5,1,0
11081,14,2,9,8.0,3,0,0
40416,14,2,48,8.5,9,1,0
33123,14,2,42,8.5,7,1,0
5524,14,2,6,8.0,8,0,0
32104,14,2,8,0.0,6,0,0
7751,14,2,12,10.0,6,1,0
5707,14,2,4,8.0,4,0,0
19390,14,2,40,8.0,6,1,0
37781,14,2,9,8.0,7,0,0
15541,14,2,2,8.0,3,0,0
3493,14,2,41,8.0,6,1,0
26703,14,2,32,0.0,12,1,0
18618,14,2,7,8.5,4,0,0
13206,14,2,6,11.0,4,0,0
2881,14,2,8,8.0,4,0,0
26432,14,2,63,8.0,5,1,0
30915,14,2,34,10.0,3,1,0
19711,14,2,6,0.0,18,0,0
23459,14,2,5,0.0,10,0,0
29948,14,2,4,0.0,3,0,0
26176,14,2,15,8.0,11,0,0
37206,14,2,21,8.0,12,0,0
12062,14,2,13,0.0,17,0,0
37603,14,2,7,0.0,6,0,0
6667,14,2,25,8.0,10,0,0
26180,14,2,13,8.0,31,0,0
25556,14,2,5,8.0,26,0,0
19864,14,2,2,8.0,3,0,0
3655,14,2,23,8.0,5,0,0
35948,14,2,17,8.0,10,0,0
30684,14,2,16,0.0,15,0,0
27619,14,2,63,10.5,0,0,0
40586,14,2,20,8.0,4,0,0
19535,14,2,10,0.0,4,1,0
18855,14,2,13,10.5,4,0,0
385,14,2,17,8.0,4,0,0
29469,14,2,34,11.0,13,0,0
20584,14,2,19,8.0,12,0,0
33804,14,2,7,12.0,4,0,0
34110,14,2,16,8.0,0,0,0
4067,14,2,44,8.0,6,0,0
33753,14,2,21,10.0,8,0,0
32479,14,2,10,0.0,6,1,0
28744,14,2,14,8.0,0,0,0
13509,14,2,35,0.0,11,1,0
36447,14,2,13,0.0,10,0,0
12258,14,2,19,8.0,4,0,0
34604,14,2,27,8.0,4,0,0
17175,14,2,61,8.0,8,1,0
23146,14,2,8,0.0,7,0,0
32970,14,2,14,11.5,6,0,0
29122,14,2,43,8.0,6,1,0
36408,14,2,3,0.0,18,0,0
32669,14,2,32,0.0,20,1,0
37372,14,2,21,12.5,10,1,0
8574,14,2,9,8.0,4,0,0
22002,14,2,28,0.0,4,0,0
32801,14,2,40,8.0,7,1,0
28916,14,2,6,8.5,8,0,0
1051,14,2,7,12.0,6,0,0
10526,14,2,1,8.0,5,0,0
33572,14,2,70,10.0,0,0,0
11596,14,2,16,8.0,8,0,0
18675,14,2,9,8.0,9,0,0
27004,14,2,27,0.0,6,0,0
16350,14,2,3,0.0,5,0,0
14479,14,2,72,8.0,0,0,0
16964,14,2,84,10.5,0,0,0
22969,14,2,10,0.0,5,0,0
15070,14,2,71,8.0,6,1,0
16904,14,2,41,8.0,5,0,0
5612,14,2,1,8.0,4,0,0
38528,14,2,34,0.0,14,0,0
25980,14,2,1,8.0,7,0,0
20976,14,2,9,0.0,3,1,0
5642,14,2,23,8.0,6,0,0
29984,14,2,21,12.0,13,1,0
12926,14,2,49,8.5,0,0,0
20144,14,2,19,8.0,5,0,0
6937,14,2,17,8.0,3,0,0
12861,14,2,8,8.0,5,0,0
33380,14,2,32,0.0,12,0,0
32376,14,2,19,0.0,3,0,0
28359,14,2,7,8.5,16,0,0
37582,14,2,12,8.0,5,0,0
40553,14,2,89,10.5,6,1,0
22313,14,2,70,9.5,0,0,0
31681,14,2,59,10.0,0,0,0
5189,14,2,19,8.0,14,0,0
17248,14,2,10,8.0,5,0,0
14133,14,2,14,9.5,5,0,0
18140,14,2,6,10.5,4,0,0
34817,14,2,40,8.0,4,1,0
35213,14,2,7,8.5,2,0,0
38725,14,2,6,0.0,2,0,0
39393,14,2,35,11.0,6,1,0
5703,14,2,2,8.0,4,0,0
7788,14,2,10,8.0,6,0,0
40320,14,2,8,0.0,7,0,0
8736,14,2,13,8.5,10,0,0
2995,14,2,22,8.0,13,0,0
38606,14,2,72,8.0,7,1,0
35331,14,2,18,0.0,6,1,0
25479,14,2,8,0.0,9,1,0
15714,14,2,4,0.0,9,0,0
10906,14,2,84,11.0,4,1,0
4190,14,2,1,12.5,8,0,0
13724,14,2,91,12.0,0,0,0
1150,14,2,34,8.5,6,0,0
25965,14,2,5,0.0,6,0,0
3907,14,2,4,8.0,7,0,0
10908,14,2,20,0.0,10,0,0
8930,14,2,7,10.5,5,0,0
16919,14,2,6,8.5,3,0,0
26209,14,2,35,16.5,10,0,0
16517,14,2,57,8.0,0,0,0
21726,14,2,11,8.0,4,0,0
24019,14,2,6,11.0,3,0,0
24319,14,2,14,0.0,3,0,0
12566,14,2,7,9.5,6,0,0
7764,14,2,23,8.0,7,0,0
4377,14,2,14,10.5,4,1,0
19269,14,2,12,8.0,0,0,0
29800,14,1,7,12.5,9,0,1
22162,14,1,21,14.5,12,0,1
28975,14,1,7,8.0,2,0,1
4993,14,1,6,10.0,5,0,1
9387,14,1,21,8.0,5,1,1
36375,14,1,21,8.0,3,0,1
18762,14,1,7,8.0,3,0,1
21333,14,1,7,8.0,5,1,1
35319,14,1,5,8.0,8,1,1
16665,14,1,21,0.0,11,0,1
22886,14,1,27,10.5,12,0,1
5997,14,1,8,8.0,5,0,1
17149,14,1,7,8.5,11,0,1
29489,14,1,14,8.0,6,0,1
245,14,1,7,12.0,7,0,1
12513,14,1,7,12.5,10,0,1
22001,14,1,30,11.0,6,0,1
26562,14,1,19,8.0,6,0,1
10001,14,1,4,0.0,9,1,1
8564,14,1,3,0.0,4,0,1
4214,14,1,56,10.0,0,0,1
33497,14,1,31,11.5,7,0,1
10315,14,1,21,11.5,11,0,1
23237,14,1,28,0.0,4,1,1
39374,14,1,7,12.5,8,0,1
21932,14,1,35,12.0,0,0,1
4850,14,1,7,0.0,4,0,1
37489,14,1,14,12.5,6,0,1
16696,14,1,7,15.0,6,0,1
5422,14,1,42,8.0,0,0,1
