,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
23918,15,4,7,8.0,7,0,0
25284,15,4,21,0.0,3,0,0
14317,15,4,13,8.0,10,0,0
20306,15,4,7,8.0,8,0,0
23112,15,4,42,0.0,15,0,0
3702,15,4,15,8.0,12,0,0
4231,15,4,13,0.0,4,0,0
14767,15,4,5,8.0,10,0,0
14433,15,4,7,0.0,15,0,0
15717,15,4,7,8.0,21,0,0
40402,15,4,35,0.0,6,0,0
39920,15,4,20,0.0,15,0,0
28406,15,4,14,8.0,4,0,0
11678,15,4,35,8.0,5,1,0
30048,15,4,21,8.0,7,0,0
23520,15,4,20,0.0,14,1,0
23640,15,4,20,0.0,3,0,0
27437,15,4,49,0.0,6,0,0
6487,15,4,21,8.0,5,0,0
2923,15,4,10,8.0,9,0,0
20133,15,4,20,0.0,8,0,0
1219,15,4,6,8.0,6,0,0
34280,15,4,35,8.0,8,0,0
32591,15,4,42,8.0,15,0,0
5674,15,4,21,0.0,9,0,0
28447,15,4,13,8.0,11,0,0
37789,15,4,35,0.0,4,1,0
23805,15,4,7,0.0,8,1,0
20646,15,4,49,8.0,4,0,0
14658,15,4,38,8.0,2,0,0
8457,15,4,24,0.0,0,0,0
13615,15,4,42,8.0,6,0,0
39435,15,4,21,8.0,3,0,0
10685,15,4,5,0.0,7,0,0
33385,15,4,15,0.0,12,0,0
19439,15,4,6,0.0,7,0,0
32229,15,4,49,8.0,12,0,0
9220,15,4,27,8.0,10,1,0
10639,15,4,3,8.0,10,0,0
37404,15,4,78,8.0,0,0,0
797,15,4,7,0.0,3,0,0
36925,15,4,29,0.0,4,0,0
33413,15,4,35,0.0,4,0,0
36347,15,4,34,8.0,7,1,0
27633,15,4,72,8.0,0,0,0
24466,15,4,31,0.0,13,0,0
34838,15,4,70,8.0,10,1,0
25861,15,4,35,8.0,33,0,0
18759,15,4,23,0.0,7,1,0
10734,15,4,15,8.0,7,0,0
17591,15,4,23,8.0,14,0,0
10408,15,4,14,8.0,6,0,0
32474,15,4,3,8.0,4,0,0
5435,15,4,7,0.0,3,1,0
12266,15,4,20,8.0,4,0,0
35501,15,4,28,0.0,3,0,0
35555,15,4,15,8.0,8,0,0
39154,15,4,20,0.0,12,0,0
33129,15,4,35,8.0,4,0,0
16470,15,4,63,8.0,7,1,0
39846,15,4,6,0.0,5,0,0
4310,15,4,22,0.0,12,1,0
29720,15,4,14,0.0,4,0,0
24374,15,4,25,0.0,5,1,0
35091,15,4,13,0.0,4,0,0
40189,15,4,62,8.0,3,1,0
13443,15,4,7,8.0,11,0,0
37200,15,4,21,0.0,10,0,0
38823,15,4,7,0.0,5,0,0
10624,15,4,4,0.0,6,0,0
26220,15,4,12,8.0,8,0,0
10210,15,4,68,8.0,0,0,0
2160,15,4,7,8.0,4,0,0
25235,15,4,7,0.0,2,0,0
5943,15,4,7,8.0,13,0,0
14871,15,4,21,8.0,2,0,0
8304,15,4,25,0.0,5,1,0
9835,15,4,64,8.0,3,1,0
18835,15,4,27,0.0,0,0,0
15738,15,4,31,8.0,10,0,0
9158,15,4,35,0.0,8,0,0
4409,15,4,29,0.0,5,0,0
13748,15,4,14,0.0,8,0,0
36457,15,4,20,0.0,11,0,0
20410,15,4,25,0.0,0,0,0
35707,15,4,43,8.0,6,1,0
10530,15,4,69,8.0,0,0,0
32663,15,4,7,8.0,9,0,0
36762,15,4,23,0.0,2,1,0
24063,15,4,26,8.0,8,1,0
34220,15,4,7,8.0,12,0,0
15726,15,4,20,0.0,12,1,0
26864,15,4,24,0.0,4,1,0
9985,15,4,38,0.0,3,0,0
39525,15,4,50,8.0,5,0,0
39957,15,4,13,0.0,8,0,0
18841,15,4,7,8.0,9,0,0
7855,15,4,5,8.0,4,0,0
24034,15,4,3,0.0,4,0,0
25353,15,4,40,0.0,3,0,0
12134,15,4,18,8.0,4,0,0
1913,15,4,18,8.0,5,0,0
39457,15,4,5,0.0,7,0,0
24261,15,4,13,8.0,6,0,0
27648,15,4,20,0.0,5,0,0
30008,15,4,20,0.0,6,0,0
25797,15,4,49,8.0,9,0,0
16779,15,4,42,8.0,2,0,0
8836,15,4,42,8.0,11,1,0
39464,15,4,28,8.0,6,0,0
20791,15,4,21,0.0,5,1,0
21499,15,4,35,8.0,4,0,0
26164,15,4,6,0.0,6,0,0
1754,15,4,12,8.0,10,0,0
30047,15,4,14,0.0,12,0,0
26329,15,4,4,0.0,10,0,0
8575,15,4,26,8.0,7,0,0
17301,15,4,65,8.0,0,0,0
23315,15,4,4,8.0,5,0,0
28893,15,4,25,0.0,3,0,0
24067,15,4,7,0.0,9,0,0
25255,15,4,7,0.0,5,0,0
27517,15,4,52,8.0,8,0,0
13027,15,4,29,0.0,5,1,0
12196,15,4,28,8.0,6,1,0
9593,15,4,63,8.0,11,1,0
34019,15,4,35,0.0,5,0,0
7594,15,4,41,8.0,3,0,0
4863,15,4,13,8.0,18,0,0
8340,15,4,17,8.0,3,0,0
31025,15,4,29,8.0,11,1,0
33330,15,4,41,8.0,3,0,0
10771,15,4,6,8.0,3,0,0
33348,15,4,6,8.0,3,0,0
10290,15,4,77,8.0,6,1,0
39227,15,4,49,8.0,3,0,0
30438,15,4,2,0.0,4,0,0
8093,15,4,35,8.0,11,0,0
38412,15,4,19,8.0,4,0,0
31042,15,4,7,0.0,10,0,0
25372,15,4,42,0.0,5,0,0
5910,15,4,21,0.0,11,0,0
482,15,4,7,0.0,3,0,0
22551,15,4,11,8.0,4,0,0
1218,15,4,21,8.0,8,0,0
38151,15,4,28,0.0,7,1,0
17216,15,4,8,0.0,5,0,0
28666,15,4,56,8.0,7,1,0
4848,15,4,41,0.0,5,0,0
1872,15,4,63,8.0,0,0,0
1769,15,4,3,0.0,13,0,0
9999,15,4,13,8.0,4,0,0
24496,15,4,77,8.0,5,1,0
12522,15,4,20,0.0,18,0,0
35258,15,4,14,0.0,5,1,0
26418,15,4,63,8.0,4,1,0
29244,15,4,40,8.0,18,0,0
28792,15,4,35,0.0,3,1,0
40384,15,4,35,0.0,7,1,0
16524,15,4,24,0.0,2,1,0
37034,15,4,60,8.0,16,0,0
27165,15,4,17,8.0,7,0,0
40556,15,4,32,8.0,3,1,0
661,15,3,35,0.0,17,1,1
10232,15,3,50,8.0,3,1,1
28372,15,3,17,8.0,6,0,1
6315,15,3,5,0.0,5,0,1
6876,15,3,18,0.0,0,0,1
4285,15,3,21,8.0,0,0,1
30444,15,3,41,8.0,8,1,1
27612,15,3,6,8.0,7,0,1
6752,15,3,7,0.0,4,0,1
39900,15,3,72,8.0,0,1,1
10424,15,3,19,0.0,4,0,1
8549,15,3,36,8.0,3,0,1
1506,15,3,7,0.0,6,0,1
31563,15,3,14,8.0,14,0,1
25418,15,3,25,0.0,3,1,1
22549,15,3,13,0.0,6,0,1
1796,15,3,22,8.0,5,1,1
21314,15,3,10,0.0,4,0,1
1305,15,3,25,8.0,3,0,1
4186,15,3,19,0.0,0,0,1
25808,15,3,19,0.0,6,0,1
21439,15,3,33,0.0,7,0,1
23201,15,3,33,0.0,171,0,1
38550,15,3,7,0.0,7,0,1
29959,15,3,13,0.0,17,0,1
12541,15,3,7,0.0,3,0,1
2579,15,3,14,0.0,6,1,1
1584,15,3,16,0.0,6,1,1
10811,15,3,35,0.0,10,0,1
24721,15,3,42,0.0,5,0,1
3768,15,3,3,0.0,3,0,1
25480,15,3,21,0.0,5,0,1
32587,15,3,21,0.0,4,0,1
945,15,3,13,8.0,15,0,1
17815,15,3,18,0.0,3,0,1
21735,15,3,12,0.0,6,0,1
25605,15,3,8,0.0,3,0,1
22705,15,3,7,0.0,9,0,1
21772,15,3,11,8.0,2,1,1
636,15,3,14,0.0,5,1,1
26103,15,3,8,0.0,6,0,1
32347,15,3,21,0.0,0,0,1
29167,15,3,19,0.0,9,1,1
1845,15,3,8,0.0,6,0,1
10600,15,3,21,0.0,6,0,1
5799,15,3,19,0.0,3,1,1
19979,15,3,35,0.0,6,0,1
10565,15,3,37,8.0,3,1,1
29438,15,3,20,0.0,6,1,1
10310,15,3,42,0.0,3,0,1
5995,15,3,13,0.0,7,0,1
28983,15,3,29,0.0,7,0,1
7679,15,3,44,8.0,3,0,1
3418,15,3,28,0.0,10,1,1
21620,15,3,38,8.0,3,0,1
1631,15,3,32,0.0,13,1,1
2256,15,3,6,8.0,4,0,1
1831,15,3,21,0.0,0,0,1
15157,15,3,33,0.0,13,1,1
29267,15,3,14,0.0,3,0,1
2910,15,3,20,0.0,0,0,1
39127,15,3,19,0.0,5,1,1
30932,15,3,10,8.0,22,1,1
35900,15,3,21,8.0,4,0,1
12225,15,3,19,0.0,7,1,1
27007,15,3,20,0.0,0,0,1
5149,15,3,7,8.0,2,0,1
1856,15,3,28,0.0,8,0,1
34895,15,3,6,8.0,26,0,1
33070,15,3,14,8.0,6,0,1
26898,15,3,10,8.0,13,0,1
37345,15,3,35,8.0,4,1,1
35076,15,3,19,0.0,0,0,1
39668,15,3,20,0.0,3,1,1
10506,15,3,35,0.0,9,1,1
17853,15,3,40,0.0,4,0,1
18034,15,3,35,0.0,6,1,1
1616,15,3,26,8.0,7,0,1
4559,15,3,28,0.0,5,0,1
20470,15,3,18,0.0,3,1,1
36953,15,3,52,8.0,4,1,1
9372,15,3,28,0.0,4,0,1
32523,15,3,47,8.0,4,1,1
28884,15,3,69,8.0,0,0,1
34230,15,3,17,0.0,0,0,1
38426,15,3,7,0.0,4,0,1
23619,15,3,18,0.0,0,0,1
26975,15,3,7,0.0,3,0,1
37778,15,3,43,0.0,7,1,1
32181,15,3,19,0.0,9,0,1
11418,15,3,70,8.0,0,0,1
21857,15,3,48,8.0,3,0,1
7905,15,3,24,8.0,6,0,1
379,15,3,9,0.0,8,0,1
17699,15,3,18,8.0,5,0,1
21935,15,3,14,0.0,6,0,1
31672,15,3,7,0.0,8,0,1
5043,15,3,21,0.0,0,0,1
15967,15,3,20,0.0,3,1,1
21929,15,3,22,8.0,0,1,1
31077,15,3,21,0.0,22,0,1
1630,15,3,21,0.0,10,0,1
16124,15,3,6,0.0,6,0,1
40165,15,3,21,0.0,6,1,1
13054,15,3,16,0.0,0,0,1
19758,15,3,21,0.0,6,0,1
26307,15,3,17,0.0,6,1,0
4237,15,3,37,8.0,6,0,0
11355,15,3,47,8.0,6,1,0
12500,15,3,52,8.0,3,0,0
14165,15,3,37,8.0,3,0,0
26858,15,3,14,8.0,4,0,0
9027,15,3,14,0.0,3,0,0
20130,15,3,80,8.0,15,1,0
24229,15,3,24,0.0,10,0,0
37239,15,3,34,8.0,9,0,0
1154,15,3,8,0.0,5,0,0
26101,15,3,7,0.0,13,0,0
29606,15,3,31,8.0,4,0,0
26440,15,3,43,0.0,4,0,0
32804,15,3,9,0.0,11,0,0
23594,15,3,14,0.0,16,0,0
35627,15,3,5,0.0,4,0,0
16490,15,3,19,0.0,6,1,0
40148,15,3,17,0.0,3,1,0
35374,15,3,12,8.0,4,0,0
3104,15,3,24,0.0,13,0,0
34045,15,3,13,0.0,11,0,0
10553,15,3,35,8.0,6,0,0
10990,15,3,15,0.0,0,0,0
9231,15,3,46,0.0,7,0,0
5204,15,3,48,8.0,7,1,0
32993,15,3,17,0.0,0,0,0
33177,15,3,73,8.0,0,0,0
37110,15,3,61,8.0,0,0,0
29596,15,3,14,0.0,5,0,0
1283,15,3,6,0.0,4,0,0
20370,15,3,48,8.0,8,0,0
13705,15,3,56,8.0,0,0,0
6257,15,3,7,0.0,3,0,0
17768,15,3,16,8.0,5,0,0
39046,15,3,35,0.0,7,0,0
9629,15,3,14,0.0,28,0,0
17561,15,3,23,8.0,0,1,0
7522,15,3,5,8.0,8,0,0
5583,15,3,47,8.0,3,0,0
20014,15,3,14,0.0,20,0,0
19719,15,3,15,0.0,6,0,0
23870,15,3,18,0.0,13,0,0
2590,15,3,10,8.0,11,0,0
3385,15,3,7,0.0,9,0,0
34334,15,3,16,0.0,8,1,0
8875,15,3,37,0.0,7,0,0
2806,15,3,7,0.0,8,0,0
23588,15,3,16,8.0,5,0,0
15048,15,3,14,0.0,3,0,0
2342,15,3,2,8.0,10,0,0
11251,15,3,5,8.0,10,0,0
38521,15,3,7,0.0,10,0,0
3491,15,3,19,0.0,3,1,0
15796,15,3,34,8.0,4,1,0
21126,15,3,13,0.0,5,0,0
25719,15,3,6,8.0,13,0,0
36577,15,3,18,0.0,16,0,0
14816,15,3,19,8.0,5,0,0
29100,15,3,6,8.0,4,0,0
23575,15,3,21,0.0,4,0,0
2729,15,3,23,0.0,4,0,0
15444,15,3,23,0.0,8,0,0
26636,15,3,13,0.0,12,0,0
36976,15,3,27,0.0,6,1,0
20468,15,3,12,8.0,4,0,0
38122,15,3,29,8.0,7,0,0
2688,15,3,38,0.0,11,0,0
16165,15,3,13,0.0,9,0,0
16008,15,3,13,0.0,6,0,0
37886,15,3,4,0.0,4,0,0
37368,15,3,42,0.0,4,1,0
30542,15,3,7,0.0,5,0,0
14267,15,3,21,0.0,8,0,0
2868,15,3,27,0.0,4,0,0
34568,15,3,8,0.0,11,0,0
3894,15,3,47,8.0,9,0,0
19830,15,3,15,0.0,7,0,0
29732,15,3,33,8.0,14,1,0
8224,15,3,12,0.0,3,0,0
9253,15,3,19,0.0,4,0,0
11988,15,3,9,0.0,4,0,0
38677,15,3,6,8.0,5,0,0
6180,15,3,3,0.0,15,0,0
18326,15,3,5,8.0,5,0,0
31765,15,3,14,0.0,5,0,0
21339,15,3,51,8.0,8,0,0
6681,15,3,9,8.0,7,0,0
39344,15,3,20,0.0,5,0,0
4268,15,3,52,8.0,4,0,0
722,15,3,15,0.0,4,0,0
22601,15,3,17,0.0,12,0,0
8920,15,3,20,0.0,4,0,0
38123,15,3,23,0.0,20,0,0
17867,15,3,21,0.0,6,0,0
39822,15,3,14,0.0,7,0,0
9696,15,3,12,8.0,7,0,0
9369,15,3,79,8.0,5,1,0
24543,15,3,10,8.0,4,0,0
15715,15,3,41,8.0,5,0,0
3873,15,3,9,8.0,3,0,0
15339,15,3,18,0.0,0,0,0
6204,15,3,12,0.0,12,0,0
6699,15,3,16,0.0,8,0,0
26056,15,3,21,0.0,0,0,0
40529,15,3,20,0.0,8,0,0
882,15,3,34,8.0,5,0,0
4094,15,3,7,0.0,27,0,0
26620,15,3,9,8.0,2,1,0
32924,15,3,19,0.0,4,1,0
202,15,3,20,0.0,0,0,0
14890,15,3,6,0.0,11,0,0
4682,15,3,17,0.0,6,0,0
34231,15,3,33,8.0,7,0,0
34531,15,3,28,0.0,3,0,0
18995,15,3,50,8.0,5,0,0
12718,15,3,33,8.0,3,0,0
32916,15,3,27,8.0,3,0,0
2431,15,3,22,0.0,11,0,0
27002,15,3,10,8.0,9,0,0
23610,15,3,21,8.0,26,0,0
8670,15,3,21,0.0,5,0,0
3260,15,3,47,8.0,7,0,0
6714,15,3,56,8.0,7,1,0
4318,15,3,21,0.0,7,0,0
6941,15,3,6,8.0,7,0,0
454,15,3,7,0.0,6,0,0
5083,15,3,80,8.0,0,0,0
36146,15,3,5,8.0,14,0,0
28141,15,3,6,8.0,14,0,0
8372,15,3,2,0.0,6,0,0
19273,15,3,38,8.0,21,0,0
19579,15,3,10,0.0,10,0,0
6682,15,3,4,8.0,8,0,0
10439,15,3,10,0.0,7,0,0
9065,15,3,7,0.0,11,0,0
2586,15,3,27,0.0,3,0,0
35128,15,3,6,0.0,5,0,0
1783,15,3,20,0.0,3,1,0
30090,15,3,18,0.0,6,1,0
16754,15,3,7,8.0,4,0,0
18862,15,3,6,8.0,5,0,0
31055,15,3,2,8.0,5,0,0
14758,15,3,15,8.0,7,0,0
5390,15,3,17,8.0,9,0,0
19554,15,3,21,0.0,4,0,0
21224,15,3,52,8.0,5,0,0
5823,15,3,13,0.0,6,0,0
25180,15,3,19,0.0,6,0,0
38607,15,3,37,8.0,3,1,0
19296,15,3,44,8.0,5,0,0
31833,15,3,15,8.0,5,0,0
22899,15,3,34,8.0,6,0,0
28490,15,3,40,8.0,4,0,0
20110,15,3,43,8.0,2,0,0
150,15,3,35,0.0,6,0,0
34506,15,3,18,0.0,1,1,0
39418,15,3,37,8.0,5,0,0
17949,15,3,9,8.0,6,0,0
8969,15,3,1,8.0,4,0,0
36951,15,3,28,0.0,5,0,0
8065,15,3,9,0.0,14,0,0
4263,15,3,14,0.0,4,0,0
11027,15,3,17,8.0,12,0,0
32786,15,3,10,8.0,4,0,0
12487,15,3,19,0.0,6,0,0
33912,15,3,6,0.0,9,0,0
25025,15,3,52,8.0,10,0,0
15409,15,3,79,8.0,0,0,0
465,15,3,7,0.0,15,0,0
1465,15,3,13,8.0,3,0,0
18555,15,3,9,8.0,7,0,0
22536,15,3,10,8.0,5,0,0
1,15,3,29,0.0,8,0,0
39989,15,3,13,0.0,15,0,0
26439,15,3,13,0.0,10,0,0
29750,15,3,20,0.0,0,0,0
26821,15,3,17,0.0,6,1,0
36049,15,3,21,0.0,11,0,0
28981,15,3,13,8.0,9,0,0
19162,15,3,21,0.0,9,0,0
33235,15,3,56,8.0,4,1,0
40469,15,3,34,8.0,3,0,0
12853,15,3,10,8.0,6,0,0
15206,15,3,34,8.0,6,0,0
24221,15,3,9,0.0,10,0,0
13897,15,3,21,0.0,5,0,0
32777,15,3,19,0.0,3,1,0
33504,15,3,13,8.0,4,0,0
35795,15,3,18,0.0,3,0,0
10927,15,3,4,8.0,3,0,0
5991,15,3,7,0.0,9,0,0
21702,15,3,6,0.0,10,0,0
27686,15,3,24,8.0,12,0,0
23663,15,3,28,0.0,4,0,0
32914,15,3,7,0.0,15,0,0
27162,15,3,22,0.0,4,1,0
17494,15,3,7,0.0,8,0,0
7387,15,3,5,8.0,6,0,0
31344,15,3,9,8.0,5,0,0
19561,15,3,14,8.0,2,0,0
9039,15,3,3,0.0,10,0,0
39263,15,3,40,8.0,3,0,0
32307,15,3,7,0.0,9,0,0
23037,15,3,21,0.0,7,0,0
10820,15,3,32,8.0,9,0,0
14785,15,3,17,0.0,0,0,0
16897,15,3,33,8.0,2,0,0
6757,15,3,16,0.0,0,0,0
7563,15,3,14,0.0,7,0,0
37580,15,3,5,8.0,9,0,0
31586,15,3,49,8.0,5,0,0
20954,15,3,62,8.0,0,0,0
18787,15,3,38,8.0,4,0,0
18589,15,3,26,8.0,4,0,0
26709,15,3,7,0.0,7,0,0
31168,15,3,10,0.0,6,0,0
7732,15,3,23,0.0,15,0,0
20904,15,3,22,0.0,7,0,0
3948,15,3,10,8.0,7,0,0
39028,15,3,13,0.0,4,0,0
6972,15,3,34,0.0,7,0,0
31358,15,3,9,8.0,9,0,0
33296,15,3,5,0.0,16,0,0
8289,15,3,24,8.0,7,0,0
32719,15,3,7,0.0,18,0,0
32990,15,3,13,8.0,12,0,0
24022,15,3,17,8.0,5,0,0
39755,15,3,1,8.0,7,0,0
10194,15,3,23,0.0,11,0,0
20131,15,3,13,0.0,4,0,0
3040,15,3,21,0.0,4,1,0
26460,15,3,7,0.0,4,0,0
30521,15,3,13,0.0,30,0,0
36393,15,3,34,8.0,9,0,0
25078,15,3,34,8.0,8,0,0
3396,15,3,51,8.0,3,0,0
32999,15,3,73,8.0,2,1,0
585,15,3,27,0.0,9,1,0
5273,15,3,35,0.0,5,1,0
1844,15,3,6,0.0,7,0,0
40782,15,3,47,8.0,3,0,0
21537,15,3,24,8.0,8,0,0
35615,15,3,7,0.0,12,0,0
12530,15,3,2,8.0,6,0,0
23196,15,3,39,8.0,8,1,0
3666,15,3,16,0.0,6,0,0
13492,15,3,52,8.0,6,0,0
4162,15,3,17,8.0,6,0,0
11577,15,3,14,0.0,7,1,0
1457,15,3,5,8.0,13,0,0
3001,15,3,35,0.0,8,0,0
32615,15,3,15,0.0,5,0,0
7742,15,3,44,8.0,6,0,0
2947,15,3,2,8.0,7,0,0
33358,15,3,5,8.0,10,0,0
25563,15,3,35,0.0,7,0,0
29607,15,3,21,8.0,4,0,0
20308,15,3,65,8.0,7,1,0
34247,15,3,45,8.0,7,1,0
17540,15,3,24,8.0,4,0,0
35327,15,3,6,0.0,4,0,0
8264,15,3,3,8.0,6,0,0
26668,15,3,15,0.0,4,1,0
989,15,3,10,8.0,17,0,0
24341,15,3,9,8.0,4,0,0
16600,15,3,3,0.0,5,0,0
30118,15,3,6,8.0,8,0,0
6025,15,3,19,0.0,7,1,0
33505,15,3,11,8.0,5,0,0
9508,15,3,18,0.0,8,1,0
33183,15,3,16,8.0,6,0,0
4629,15,3,6,8.0,15,0,0
2890,15,3,17,0.0,15,1,0
11202,15,3,17,0.0,8,0,0
40249,15,3,6,8.0,9,0,0
33354,15,3,9,8.0,4,0,0
15986,15,3,22,0.0,10,0,0
4222,15,3,19,0.0,2,1,0
20428,15,3,51,8.0,4,1,0
39562,15,3,5,0.0,8,0,0
7797,15,3,27,8.0,8,0,0
37348,15,3,42,0.0,3,0,0
16095,15,3,15,0.0,13,1,0
29936,15,3,3,8.0,6,0,0
13758,15,3,12,8.0,4,0,0
38182,15,3,68,8.0,0,0,0
25724,15,3,42,8.0,6,0,0
21086,15,3,15,0.0,0,0,0
8300,15,3,9,8.0,8,0,0
16249,15,3,7,0.0,20,0,0
1521,15,3,7,0.0,5,0,0
7235,15,3,21,8.0,8,1,0
17111,15,3,7,8.0,6,0,0
40203,15,3,10,8.0,10,0,0
27324,15,3,5,8.0,4,0,0
38561,15,3,16,0.0,3,1,0
30465,15,3,23,8.0,0,0,0
7673,15,3,31,0.0,4,1,0
37430,15,3,35,0.0,10,0,0
29693,15,3,14,0.0,12,0,0
22267,15,3,10,8.0,6,0,0
38071,15,3,70,8.0,0,0,0
662,15,3,34,8.0,6,0,0
34785,15,3,20,0.0,5,1,0
9935,15,3,15,0.0,15,0,0
37208,15,3,44,8.0,3,0,0
26717,15,3,27,8.0,7,0,0
6402,15,3,35,0.0,3,0,0
29067,15,3,2,8.0,7,0,0
30,15,3,42,0.0,4,1,0
2884,15,3,21,8.0,6,1,0
24951,15,3,20,0.0,5,1,0
38278,15,3,6,0.0,6,0,0
13756,15,3,10,8.0,11,0,0
38330,15,3,3,8.0,7,0,0
25376,15,3,13,8.0,3,0,0
21103,15,3,2,0.0,7,0,0
35971,15,3,10,8.0,8,0,0
37992,15,3,15,8.0,4,0,0
24065,15,3,69,8.0,0,0,0
9363,15,3,7,8.0,11,0,0
2006,15,3,20,0.0,19,0,0
6104,15,3,15,0.0,0,0,0
6457,15,3,9,0.0,4,0,0
5014,15,3,17,0.0,8,1,0
10769,15,3,45,8.0,10,0,0
30261,15,3,42,8.0,4,1,0
38114,15,3,34,8.0,16,0,0
34630,15,3,31,8.0,5,0,0
38336,15,3,18,0.0,5,1,0
24547,15,3,35,0.0,6,1,0
30070,15,3,62,8.0,11,1,0
9056,15,3,12,0.0,7,0,0
38099,15,3,24,8.0,12,0,0
25629,15,3,14,0.0,11,0,0
1933,15,3,6,0.0,6,0,0
29880,15,3,22,8.0,6,1,0
11454,15,3,20,8.0,4,0,0
1372,15,3,10,0.0,8,0,0
3850,15,3,7,0.0,4,0,0
22331,15,3,45,8.0,4,0,0
36295,15,3,5,0.0,5,0,0
10454,15,3,3,0.0,8,0,0
9496,15,3,35,8.0,8,0,0
33964,15,3,35,0.0,15,0,0
32549,15,3,35,0.0,6,0,0
723,15,3,21,0.0,4,1,0
33815,15,3,34,8.0,7,0,0
39631,15,3,12,0.0,4,0,0
8702,15,3,43,0.0,5,0,0
36664,15,3,6,8.0,12,0,0
4719,15,3,35,0.0,13,0,0
37016,15,3,9,8.0,22,0,0
14026,15,3,1,8.0,7,0,0
35842,15,3,12,8.0,6,0,0
39363,15,3,21,0.0,3,0,0
31355,15,3,27,8.0,2,1,0
34069,15,3,6,0.0,7,0,0
27150,15,3,14,8.0,5,0,0
2783,15,3,14,8.0,4,0,0
10883,15,3,7,0.0,27,0,0
7777,15,3,7,8.0,7,0,0
14057,15,3,16,0.0,0,0,0
21797,15,3,7,0.0,2,0,0
20863,15,3,27,8.0,5,0,0
38669,15,3,14,8.0,5,0,0
14170,15,3,35,0.0,30,0,0
15186,15,3,10,8.0,7,0,0
33025,15,3,47,8.0,3,1,0
38856,15,3,12,0.0,5,0,0
17910,15,3,48,8.0,4,1,0
38960,15,3,23,8.0,0,0,0
34808,15,3,1,8.0,5,0,0
40107,15,3,6,0.0,15,0,0
39139,15,3,7,0.0,10,0,0
34117,15,3,2,8.0,11,0,0
8161,15,3,21,0.0,16,0,0
13136,15,3,19,0.0,9,1,0
17249,15,3,31,0.0,6,0,0
22314,15,3,14,0.0,6,0,0
10157,15,3,35,0.0,2,0,0
37236,15,3,34,8.0,13,1,0
5607,15,3,21,0.0,6,0,0
24651,15,3,4,8.0,17,0,0
15364,15,3,14,0.0,2,0,0
28005,15,3,6,0.0,14,0,0
22459,15,3,20,0.0,13,0,0
40806,15,3,6,8.0,8,0,0
9304,15,3,22,8.0,8,1,0
26979,15,3,12,0.0,9,0,0
1674,15,3,33,8.0,14,1,0
6708,15,3,5,0.0,7,0,0
11260,15,3,32,8.0,5,0,0
22620,15,3,7,0.0,11,0,0
34744,15,3,16,0.0,5,0,0
12651,15,3,17,0.0,2,1,0
14373,15,3,13,8.0,4,0,0
37929,15,3,17,0.0,5,0,0
40257,15,3,64,8.0,7,1,0
18389,15,3,12,8.0,3,0,0
37033,15,3,34,0.0,6,0,0
28028,15,3,74,8.0,7,1,0
3974,15,3,20,0.0,0,0,0
14151,15,3,40,8.0,4,0,0
36824,15,3,43,0.0,15,0,0
19593,15,3,35,0.0,10,1,0
5405,15,3,42,0.0,5,0,0
37812,15,3,6,0.0,3,0,0
20076,15,3,34,0.0,6,1,0
37559,15,3,40,8.0,6,1,0
21595,15,3,18,0.0,5,1,0
788,15,3,19,0.0,8,0,0
12057,15,3,17,0.0,3,1,0
15120,15,3,10,8.0,3,0,0
3990,15,3,1,0.0,8,0,0
17542,15,3,17,8.0,3,0,0
23836,15,3,6,0.0,8,0,0
11865,15,3,3,8.0,12,0,0
38472,15,3,14,0.0,4,0,0
37416,15,3,13,8.0,2,0,0
14938,15,3,7,0.0,12,0,0
21242,15,3,19,8.0,4,0,0
17802,15,3,14,0.0,9,0,0
14130,15,3,23,0.0,7,0,0
39385,15,3,5,8.0,3,0,0
28748,15,3,12,0.0,11,0,0
27189,15,3,7,0.0,7,0,0
26973,15,3,16,8.0,3,0,0
31602,15,3,10,8.0,31,0,0
31389,15,3,8,0.0,3,0,0
16677,15,3,37,8.0,4,0,0
38034,15,3,8,0.0,5,0,0
16579,15,3,6,8.0,6,0,0
6781,15,3,42,0.0,7,0,0
3967,15,5,1,8.0,9,1,1
28533,15,5,20,0.0,6,1,1
10587,15,5,13,0.0,6,0,1
12456,15,5,35,0.0,5,1,1
14562,15,5,34,0.0,4,1,1
28857,15,5,30,0.0,6,1,1
37583,15,5,19,8.0,4,0,1
19817,15,5,29,0.0,5,1,1
10942,15,5,7,0.0,6,0,1
34288,15,5,15,8.0,6,0,1
33852,15,5,56,8.0,7,1,1
39250,15,5,7,0.0,9,0,1
12149,15,5,48,0.0,6,0,1
37260,15,5,1,8.0,0,1,1
12501,15,5,5,0.0,5,0,1
5906,15,5,6,8.0,6,0,1
29262,15,5,34,0.0,5,0,1
7860,15,5,21,0.0,7,0,0
9491,15,5,27,0.0,5,0,0
31363,15,5,30,0.0,0,0,0
33079,15,5,20,0.0,7,1,0
24203,15,5,29,0.0,2,1,0
35210,15,5,35,0.0,11,0,0
40489,15,5,7,0.0,12,0,0
15505,15,5,36,0.0,15,0,0
12842,15,5,31,0.0,4,1,0
31899,15,5,2,8.0,24,0,0
28222,15,5,31,0.0,6,1,0
20662,15,5,55,0.0,4,0,0
38048,15,5,14,0.0,4,0,0
